0.062,-0.136,0.963,0.003,-49.648,-57.367,14.656,58.381,24,75.2,0.062,176.8,6.066,0,0,-0.387,1
0.066,-0.132,0.963,0.67,16.989,62.264,14.656,58.381,24,75.2,0.085,254.8,8.352,0,0,0.545,1
0.062,-0.132,0.963,0.674,17.385,63.292,14.656,58.381,24,75.2,0.086,252.2,8.44,0,0,0.58,1
0.062,-0.136,0.963,0.675,17.341,63.292,14.656,58.381,24,75.2,0.084,248.3,8.308,0,0,0.527,1
0.062,-0.136,0.963,0.674,17.429,63.213,14.656,58.381,24,75.2,0.083,244.4,8.308,0,0,0.598,1
0.066,-0.136,0.963,0.675,17.341,63.292,14.656,58.381,24,75.2,0.092,269.1,9.143,0,0,0.527,1
0.07,-0.136,0.963,0.675,17.341,63.292,14.656,58.381,24,75.2,0.084,250.9,8.308,0,0,0.545,1
0.066,-0.132,0.959,0.675,17.473,63.213,14.656,58.381,24,75.2,0.087,261.3,8.835,0,0,0.545,1
0.062,-0.136,0.959,0.674,17.385,63.371,14.656,58.381,24,75.2,0.087,260,8.703,0,0,0.51,1
0.066,-0.132,0.956,0.002,-49.78,-57.525,14.656,58.381,24,75.2,0.066,196.3,6.681,0,0,-0.422,1
0.062,-0.136,0.963,0.667,16.637,61.868,14.656,58.381,24,75.2,0.088,261.3,8.527,0,0,0.563,1
0.066,-0.132,0.959,0.675,17.56,63.451,14.656,58.381,24,75.2,0.089,266.5,9.055,0,0,0.527,1
0.062,-0.136,0.963,0.666,16.593,61.947,14.656,58.381,24,75.2,0.083,241.8,8.088,0,0,0.598,1
0.062,-0.128,0.959,0.668,16.593,61.631,14.656,58.381,24,75.2,0.083,245.7,8.22,0,0,0.563,1
0.066,-0.128,0.959,0.004,-49.648,-57.525,14.656,58.381,24,75.2,0.058,171.6,5.846,0,0,-0.44,1
0.066,-0.132,0.959,0.673,17.473,63.055,14.656,58.381,24,75.2,0.084,253.5,8.615,0,0,0.545,1
0.062,-0.136,0.963,0.674,17.473,63.53,14.656,58.381,24,75.2,0.086,250.9,8.571,0,0,0.492,1
0.062,-0.132,0.959,0.673,17.297,63.213,14.656,58.381,24,75.2,0.084,252.2,8.44,0,0,0.58,1
0.066,-0.148,0.963,0.675,17.473,63.055,14.656,58.381,24,75.2,0.085,250.9,8.484,0,0,0.475,1
0.066,-0.136,0.963,0.676,17.473,63.53,14.656,58.381,24,75.2,0.085,244.4,8.396,0,0,0.492,1
0.062,-0.132,0.959,0.003,-49.736,-57.525,14.656,58.381,24,75.2,0.057,172.9,5.67,0,0,-0.352,1
0.062,-0.128,0.959,0.675,17.385,63.451,14.656,58.381,24,75.2,0.087,254.8,8.659,0,0,0.58,1
0.062,-0.128,0.959,0.675,17.385,63.451,14.656,58.381,24,75.2,0.087,254.8,8.659,0,0,0.58,1
0.058,-0.128,0.959,0.676,17.516,63.134,14.656,58.381,24,75.2,0.085,245.7,8.044,0,0,0.58,1
0.066,-0.132,0.959,0.675,17.385,63.451,14.656,58.381,24,75.2,0.084,249.6,8.44,0,0,0.51,1
0.066,-0.132,0.963,0.675,17.429,63.451,14.656,58.381,24,75.2,0.087,254.8,8.747,0,0,0.58,1
0.062,-0.132,0.959,0.002,-49.78,-57.525,14.656,58.381,24,75.2,0.061,180.7,6.198,0,0,-0.475,1
0.062,-0.136,0.963,0.673,17.165,62.976,14.656,58.381,24,75.2,0.084,249.6,8.484,0,0,0.58,1
0.062,-0.136,0.959,0.666,16.505,61.789,14.656,58.381,24,75.2,0.081,237.9,8.308,0,0,0.492,1
0.058,-0.132,0.959,0.673,17.165,62.659,14.656,58.381,24,75.2,0.083,239.2,8.22,0,0,0.545,1
0.066,-0.136,0.963,0.669,16.725,62.105,14.656,58.381,24,75.2,0.083,244.4,8.352,0,0,0.563,1
0.062,-0.136,0.959,0.673,17.341,63.213,14.656,58.381,24,75.2,0.083,244.4,8.176,0,0,0.527,1
0.062,-0.132,0.959,0.003,-49.692,-57.446,14.656,58.381,24,75.2,0.084,249.6,8.264,0,0,0.58,1
0.066,-0.136,0.963,0.673,17.253,62.976,14.656,58.381,24,75.2,0.089,261.3,8.791,0,0,0.615,1
0.066,-0.136,0.959,0.673,17.209,63.134,14.656,58.381,24,75.2,0.084,243.1,8.264,0,0,0.598,1
0.058,-0.132,0.956,0.671,17.121,62.897,14.656,58.381,24,75.2,0.084,245.7,8.44,0,0,0.527,1
0.066,-0.14,0.963,0.672,17.121,62.976,14.656,58.381,23.938,75.088,0.084,248.3,8.396,0,0,0.545,1
0.062,-0.128,0.959,0.673,17.121,62.976,14.656,58.381,23.938,75.088,0.086,248.3,8.44,0,0,0.475,1
0.07,-0.136,0.963,0.003,-49.736,-57.446,14.656,58.381,23.938,75.088,0.062,178.1,6.33,0,0,-0.422,1
0.058,-0.128,0.959,0.002,-49.78,-57.604,14.656,58.381,23.938,75.088,0.068,202.8,6.901,0,0,-0.44,1
0.062,-0.136,0.963,0.003,-49.648,-57.367,14.656,58.381,23.938,75.088,0.061,180.7,5.934,0,0,-0.457,1
0.062,-0.14,0.956,0.003,-49.736,-57.446,14.656,58.381,23.938,75.088,0.061,178.1,5.67,0,0,-0.352,1
0.07,-0.136,0.959,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.059,180.7,6.11,0,0,-0.422,1
0.066,-0.132,0.963,0.673,17.209,63.213,15.75,60.35,23.938,75.088,0.088,253.5,8.615,0,0,0.545,1
0.062,-0.132,0.959,0.002,-49.692,-57.446,15.75,60.35,23.938,75.088,0.061,172.9,5.978,0,0,-0.404,1
0.066,-0.136,0.967,0.003,-49.736,-57.446,15.75,60.35,23.938,75.088,0.062,179.4,6.154,0,0,-0.404,1
0.066,-0.132,0.959,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.059,171.6,5.934,0,0,-0.404,1
0.074,-0.136,0.963,0.003,-49.736,-57.446,15.75,60.35,23.938,75.088,0.062,176.8,6.242,0,0,-0.369,1
0.062,-0.136,0.963,0.002,-49.736,-57.525,15.75,60.35,23.938,75.088,0.062,178.1,6.022,0,0,-0.422,1
0.062,-0.132,0.959,0.673,17.165,63.055,15.75,60.35,23.938,75.088,0.086,244.4,8.352,0,0,0.545,1
0.062,-0.136,0.963,0.003,-49.692,-57.367,15.75,60.35,23.938,75.088,0.06,182,6.066,0,0,-0.369,1
0.066,-0.136,0.963,0.676,17.473,63.451,15.75,60.35,23.938,75.088,0.083,247,8.308,0,0,0.527,1
0.062,-0.132,0.959,0.675,17.429,63.292,15.75,60.35,23.938,75.088,0.082,239.2,8.22,0,0,0.598,1
0.062,-0.132,0.959,0.666,16.505,61.71,15.75,60.35,23.938,75.088,0.081,243.1,8.308,0,0,0.563,1
0.066,-0.14,0.956,0.675,17.385,63.451,15.75,60.35,23.938,75.088,0.083,243.1,8.22,0,0,0.51,1
0.062,-0.132,0.959,0.665,16.637,61.631,15.75,60.35,23.938,75.088,0.085,249.6,8.615,0,0,0.44,1
0.062,-0.132,0.963,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.062,183.3,6.11,0,0,-0.422,1
0.066,-0.136,0.963,0.674,17.385,63.292,15.75,60.35,23.938,75.088,0.084,249.6,8.352,0,0,0.492,1
0.062,-0.136,0.967,0.666,16.505,61.552,15.75,60.35,23.938,75.088,0.083,247,8.308,0,0,0.51,1
0.062,-0.136,0.959,0.675,17.473,63.292,15.75,60.35,23.938,75.088,0.083,245.7,8.352,0,0,0.58,1
0.062,-0.136,0.959,0.675,17.473,63.292,15.75,60.35,23.938,75.088,0.083,245.7,8.352,0,0,0.58,1
0.066,-0.124,-0.031,0.003,-49.692,-57.367,15.75,60.35,23.938,75.088,0.058,172.9,5.758,0,0,-0.404,1
0.066,-0.124,-0.031,0.003,-49.692,-57.367,15.75,60.35,23.938,75.088,0.058,172.9,5.758,0,0,-0.404,1
0.066,-0.136,0.963,0.003,-49.692,-57.367,15.75,60.35,23.938,75.088,0.064,184.6,6.154,0,0,-0.352,1
0.066,-0.136,0.963,0.003,-49.692,-57.367,15.75,60.35,23.938,75.088,0.064,184.6,6.154,0,0,-0.352,1
0.066,-0.132,0.963,0.003,-49.736,-57.367,15.75,60.35,23.938,75.088,0.061,182,6.022,0,0,-0.387,1
0.066,-0.136,0.963,0.674,17.385,63.371,15.75,60.35,23.938,75.088,0.094,273,9.451,0,0,0.58,1
0.062,-0.136,0.959,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.06,182,5.934,0,0,-0.404,1
0.058,-0.132,0.952,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.061,183.3,6.022,0,0,-0.457,1
0.066,-0.128,0.963,0.667,16.681,62.105,15.75,60.35,23.938,75.088,0.083,243.1,8.264,0,0,0.563,1
0.062,-0.132,0.963,0.675,17.385,63.134,15.75,60.35,23.938,75.088,0.081,240.5,8.22,0,0,0.545,1
0.062,-0.132,0.959,0.674,17.297,63.134,15.75,60.35,23.938,75.088,0.084,250.9,8.44,0,0,0.58,1
0.066,-0.136,0.959,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.061,183.3,5.934,0,0,-0.475,1
0.062,-0.132,0.963,0.676,17.56,63.451,15.75,60.35,23.938,75.088,0.085,244.4,8.44,0,0,0.492,1
0.066,-0.132,0.963,0.664,16.33,61.393,15.75,60.35,23.938,75.088,0.084,245.7,8.484,0,0,0.51,1
0.062,-0.136,0.963,0.673,17.209,63.055,15.75,60.35,23.938,75.088,0.084,256.1,8.308,0,0,0.58,1
0.062,-0.136,0.959,0.666,16.593,61.789,15.75,60.35,23.938,75.088,0.088,250.9,8.835,0,0,0.545,1
0.058,-0.136,0.959,0.672,17.165,62.818,15.75,60.35,23.938,75.088,0.084,250.9,8.396,0,0,0.492,1
0.066,-0.128,0.963,0.672,17.165,62.976,15.75,60.35,23.938,75.088,0.085,257.4,8.659,0,0,0.51,1
0.062,-0.136,0.963,0.003,-49.692,-57.288,15.75,60.35,23.938,75.088,0.065,189.8,6.462,0,0,-0.369,1
0.062,-0.132,0.963,0.672,17.209,62.897,15.75,60.35,23.938,75.088,0.088,269.1,8.923,0,0,0.492,1
0.062,-0.136,0.963,0.674,17.253,63.055,15.75,60.35,23.938,75.088,0.084,240.5,8.22,0,0,0.58,1
0.062,-0.136,0.963,0.672,17.033,62.897,15.75,60.35,23.938,75.088,0.083,247,8.396,0,0,0.633,1
0.066,-0.132,0.963,0.665,16.33,61.393,15.75,60.35,23.938,75.088,0.084,245.7,8.396,0,0,0.51,1
0.062,-0.136,0.959,0.003,-49.78,-57.525,15.75,60.35,23.938,75.088,0.062,185.9,6.154,0,0,-0.422,1
0.066,-0.14,0.959,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.066,198.9,6.505,0,0,-0.404,1
0.062,-0.136,0.959,0.003,-49.736,-57.525,15.75,60.35,23.938,75.088,0.067,195,6.681,0,0,-0.44,1
0.062,-0.128,0.979,0.674,17.297,62.976,15.75,60.35,23.938,75.088,0.089,261.3,8.923,0,0,0.545,1
0.07,-0.132,0.963,0.003,-49.736,-57.446,15.75,60.35,23.938,75.088,0.067,197.6,6.681,0,0,-0.475,1
0.07,-0.132,0.963,0.003,-49.736,-57.446,15.75,60.35,23.938,75.088,0.067,197.6,6.681,0,0,-0.475,1
0.062,-0.136,0.959,0.672,17.209,62.818,15.75,60.35,23.938,75.088,0.087,261.3,8.703,0,0,0.58,1
0.066,-0.132,0.959,0.003,-49.692,-57.525,15.75,60.35,23.938,75.088,0.059,176.8,5.978,0,0,-0.404,1
0.066,-0.132,0.959,0.003,-49.692,-57.525,15.75,60.35,23.938,75.088,0.059,176.8,5.978,0,0,-0.404,1
0.062,-0.136,0.956,0.002,-49.824,-57.604,16.938,62.487,23.938,75.088,0.063,180.7,6.022,0,0,-0.387,1
0.066,-0.132,0.963,0.002,-49.736,-57.604,16.938,62.487,23.938,75.088,0.062,187.2,6.286,0,0,-0.369,1
0.062,-0.136,0.959,0.663,16.198,60.998,16.938,62.487,23.938,75.088,0.082,247,8.484,0,0,0.545,1
0.062,-0.128,0.963,0.003,-49.692,-57.446,16.938,62.487,23.938,75.088,0.064,185.9,6.286,0,0,-0.475,1
0.062,-0.128,0.963,0.003,-49.692,-57.446,16.938,62.487,23.938,75.088,0.064,185.9,6.286,0,0,-0.475,1
0.062,-0.136,0.952,0.673,17.121,62.897,16.938,62.487,23.938,75.088,0.08,240.5,8.132,0,0,0.492,1
0.062,-0.136,0.952,0.673,17.121,62.897,16.938,62.487,23.938,75.088,0.08,240.5,8.132,0,0,0.492,1
0.062,-0.132,0.959,0.669,16.857,61.789,16.938,62.487,23.938,75.088,0.084,254.8,8.484,0,0,0.58,1
0.062,-0.132,0.959,0.669,16.857,61.789,16.938,62.487,23.938,75.088,0.084,254.8,8.484,0,0,0.58,1
0.066,-0.132,-0.035,0.003,-49.648,-57.446,16.938,62.487,23.938,75.088,0.057,165.1,5.714,0,0,-0.44,1
0.062,-0.132,0.963,0.003,-49.736,-57.604,16.938,62.487,23.938,75.088,0.065,189.8,6.286,0,0,-0.492,1
0.062,-0.136,0.967,0.675,17.429,62.976,16.938,62.487,23.938,75.088,0.084,252.2,8.44,0,0,0.51,1
0.066,-0.132,0.963,0.003,-49.736,-57.367,16.938,62.487,23.938,75.088,0.069,195,6.725,0,0,-0.475,1
0.066,-0.14,0.963,0.003,-49.692,-57.525,16.938,62.487,23.938,75.088,0.062,182,6.154,0,0,-0.457,1
0.066,-0.14,0.963,0.003,-49.692,-57.525,16.938,62.487,23.938,75.088,0.062,182,6.154,0,0,-0.457,1
0.062,-0.132,0.963,0.003,-49.736,-57.446,16.938,62.487,23.938,75.088,0.056,166.4,5.67,0,0,-0.475,1
0.062,-0.132,0.963,0.003,-49.736,-57.446,16.938,62.487,23.938,75.088,0.056,166.4,5.67,0,0,-0.475,1
0.066,-0.136,0.963,0.003,-49.736,-57.525,16.938,62.487,23.938,75.088,0.061,182,6.198,0,0,-0.598,1
0.066,-0.14,0.971,0.665,16.33,61.393,16.938,62.487,23.938,75.088,0.082,250.9,8.703,0,0,0.563,1
0.058,-0.136,0.963,0.665,16.374,61.552,16.938,62.487,23.938,75.088,0.081,244.4,8.264,0,0,0.563,1
0.066,-0.132,0.963,0.674,17.385,63.055,16.938,62.487,23.938,75.088,0.087,252.2,8.659,0,0,0.545,1
0.066,-0.136,0.956,0.667,16.901,62.58,16.938,62.487,23.938,75.088,0.076,230.1,7.648,0,0,0.527,1
0.062,-0.136,0.975,0.673,17.341,63.371,16.938,62.487,23.938,75.088,0.073,218.4,7.253,0,0,0.563,1
0.062,-0.136,0.959,0.674,17.341,63.213,16.938,62.487,23.938,75.088,0.076,219.7,7.516,0,0,0.58,1
0.062,-0.132,0.971,0.668,16.901,62.264,16.938,62.487,23.938,75.088,0.081,235.3,8.132,0,0,0.545,1
0.066,-0.132,0.963,0.673,17.297,63.213,16.938,62.487,23.938,75.088,0.086,263.9,8.791,0,0,0.492,1
0.062,-0.132,0.963,0.665,16.462,61.393,16.938,62.487,23.938,75.088,0.087,252.2,8.571,0,0,0.475,1
0.066,-0.132,0.963,0.672,17.253,63.055,16.938,62.487,23.938,75.088,0.091,270.4,9.231,0,0,0.51,1
0.066,-0.132,0.963,0.668,16.637,62.105,16.938,62.487,23.938,75.088,0.089,262.6,8.747,0,0,0.492,1
0.062,-0.136,0.963,0.674,17.341,63.055,16.938,62.487,23.938,75.088,0.082,240.5,8.132,0,0,0.545,1
0.066,-0.136,0.963,0.666,16.418,61.631,16.938,62.487,23.938,75.088,0.081,237.9,8.176,0,0,0.545,1
0.066,-0.136,0.963,0.666,16.418,61.631,16.938,62.487,23.938,75.088,0.081,237.9,8.176,0,0,0.545,1
0.066,-0.136,0.963,0.666,16.418,61.631,16.938,62.487,23.938,75.088,0.081,237.9,8.176,0,0,0.545,1
0.062,-0.136,0.963,0.003,-49.692,-57.446,16.938,62.487,23.938,75.088,0.071,213.2,7.341,0,0,-0.422,1
0.062,-0.132,0.959,0.673,17.165,62.897,16.938,62.487,23.938,75.088,0.099,287.3,10.022,0,0,0.615,1
0.062,-0.132,0.959,0.673,17.165,62.897,16.938,62.487,23.938,75.088,0.099,287.3,10.022,0,0,0.615,1
0.07,-0.136,0.963,0.673,17.253,62.818,16.938,62.487,23.938,75.088,0.086,262.6,8.703,0,0,0.51,1
0.07,-0.136,0.963,0.673,17.253,62.818,16.938,62.487,23.938,75.088,0.086,262.6,8.703,0,0,0.51,1
0.062,-0.132,0.963,0.002,-49.736,-57.446,16.938,62.487,23.938,75.088,0.055,167.7,5.495,0,0,-0.457,1
0.066,-0.136,0.967,0.672,17.033,62.343,16.938,62.487,23.938,75.088,0.081,244.4,8.352,0,0,0.545,1
0.066,-0.136,0.967,0.672,17.033,62.343,16.938,62.487,23.938,75.088,0.081,244.4,8.352,0,0,0.545,1
0.062,-0.136,0.963,0.663,16.242,61.156,16.938,62.487,23.938,75.088,0.073,222.3,7.429,0,0,0.545,1
0.062,-0.136,0.959,0.669,16.857,62.343,16.938,62.487,23.938,75.088,0.078,228.8,7.912,0,0,0.492,1
0.066,-0.132,0.959,0.666,16.462,61.552,16.938,62.487,23.938,75.088,0.084,253.5,8.527,0,0,0.545,1
0.066,-0.132,0.959,0.666,16.462,61.552,16.938,62.487,23.938,75.088,0.084,253.5,8.527,0,0,0.545,1
0.066,-0.136,0.963,0.003,-49.692,-57.525,16.938,62.487,23.969,75.144,0.063,184.6,6.11,0,0,-0.422,1
0.066,-0.136,0.963,0.003,-49.692,-57.525,16.938,62.487,23.969,75.144,0.063,184.6,6.11,0,0,-0.422,1
0.066,-0.136,0.963,0.002,-49.824,-57.684,16.938,62.487,23.969,75.144,0.062,184.6,6.418,0,0,1.459,1
0.647,-0.425,0,0.002,-49.78,-57.604,16.938,62.487,23.969,75.144,0.076,224.9,7.473,0,0,-0.369,1
-0.402,-0.047,0.967,0.673,17.209,62.738,16.938,62.487,23.969,75.144,0.095,282.1,9.538,256,1097,0.58,1
0.047,-0.14,0.967,0.003,-49.692,-57.446,16.906,62.431,23.969,75.144,0.066,195,6.725,256,1097,-0.334,1
0.074,-0.109,0.963,0.672,17.077,62.897,16.906,62.431,23.969,75.144,0.09,266.5,9.011,256,1097,0.563,1
0.051,-0.113,0.959,0.671,17.165,62.818,16.906,62.431,23.969,75.144,0.084,250.9,8.264,256,1097,0.598,1
0.051,-0.132,0.959,0.673,17.165,62.976,16.906,62.431,23.969,75.144,0.084,244.4,8.352,256,1097,0.58,1
0.062,-0.136,0.959,0.672,17.209,62.818,16.906,62.431,23.969,75.144,0.083,248.3,8.396,256,1097,0.527,1
0.062,-0.132,0.963,0.671,17.121,62.818,16.906,62.431,23.969,75.144,0.083,249.6,8.352,256,1097,0.598,1
0.062,-0.132,0.963,0.671,17.121,62.818,16.906,62.431,23.969,75.144,0.083,249.6,8.352,256,1097,0.598,1
0.066,-0.132,0.959,0.003,-49.648,-57.446,16.906,62.431,23.969,75.144,0.074,213.2,7.385,256,1097,-0.44,1
0.066,-0.136,0.963,0.002,-49.78,-57.684,16.906,62.431,23.969,75.144,0.066,193.7,6.462,256,1097,-0.44,1
0.066,-0.136,0.963,0.002,-49.78,-57.684,16.906,62.431,23.969,75.144,0.066,193.7,6.462,256,1097,-0.44,1
0.066,-0.136,0.963,0.665,16.462,61.631,16.906,62.431,23.969,75.144,0.084,256.1,8.571,256,1097,0.633,1
0.066,-0.136,0.963,0.665,16.462,61.631,16.906,62.431,23.969,75.144,0.084,256.1,8.571,256,1097,0.633,1
0.066,-0.136,0.963,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.065,191.1,6.418,256,1097,-0.457,1
0.066,-0.132,0.959,0.674,17.297,63.371,16.906,62.431,23.969,75.144,0.098,284.7,9.934,256,1097,0.545,1
0.066,-0.14,0.967,0.674,17.341,63.213,16.906,62.431,23.969,75.144,0.096,286,9.758,256,1097,0.545,1
0.062,-0.132,0.959,0.675,17.473,63.134,16.906,62.431,23.969,75.144,0.092,269.1,9.143,256,1097,0.527,1
0.066,-0.132,0.963,0.675,17.297,63.134,16.906,62.431,23.969,75.144,0.091,270.4,9.275,256,1097,0.615,1
0.066,-0.136,0.963,0.002,-49.736,-57.525,16.906,62.431,23.969,75.144,0.068,201.5,6.725,256,1097,-0.387,1
0.062,-0.14,0.959,0.674,17.516,63.213,16.906,62.431,23.969,75.144,0.095,282.1,9.363,256,1097,0.527,1
0.066,-0.136,0.959,0.676,17.429,63.292,16.906,62.431,23.969,75.144,0.093,282.1,9.319,256,1097,0.545,1
0.062,-0.128,0.959,0.674,17.473,63.371,16.906,62.431,23.969,75.144,0.093,267.8,9.055,256,1097,0.492,1
0.058,-0.128,-0.031,0.674,17.297,63.213,16.906,62.431,23.969,75.144,0.092,275.6,9.187,256,1097,0.563,1
0.066,-0.136,0.963,0.003,-49.692,-57.525,16.906,62.431,23.969,75.144,0.071,209.3,7.033,256,1097,-0.369,1
0.07,-0.132,0.963,0.002,-49.78,-57.604,16.906,62.431,23.969,75.144,0.071,208,7.209,256,1097,-0.387,1
0.066,-0.136,0.959,0.003,-49.692,-57.525,16.906,62.431,23.969,75.144,0.072,213.2,7.077,256,1097,-0.457,1
0.066,-0.128,0.963,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.071,222.3,7.429,256,1097,-0.475,1
0.066,-0.128,0.963,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.071,222.3,7.429,256,1097,-0.475,1
0.062,-0.136,0.963,0.003,-49.736,-57.446,16.906,62.431,23.969,75.144,0.079,230.1,7.824,256,1097,-0.404,1
0.062,-0.132,0.959,0.673,17.385,63.213,16.906,62.431,23.969,75.144,0.105,308.1,10.462,256,1097,0.563,1
0.066,-0.136,0.963,0.003,-49.736,-57.604,16.906,62.431,23.969,75.144,0.069,198.9,6.813,256,1097,-0.352,1
0.062,-0.132,0.959,0.003,-49.78,-57.604,16.906,62.431,23.969,75.144,0.073,221,7.604,256,1097,-0.387,1
0.058,-0.136,0.967,0.003,-49.736,-57.604,16.906,62.431,23.969,75.144,0.075,221,7.473,256,1097,-0.475,1
0.066,-0.132,0.967,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.069,200.2,6.989,256,1097,-0.422,1
0.066,-0.132,0.963,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.073,214.5,7.297,256,1097,-0.422,1
0.066,-0.132,0.963,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.073,214.5,7.297,256,1097,-0.422,1
0.066,-0.136,0.963,0.003,-49.78,-57.684,16.906,62.431,23.969,75.144,0.072,223.6,7.297,256,1097,-0.44,1
0.066,-0.136,0.952,0.671,17.209,62.501,16.906,62.431,23.969,75.144,0.093,276.9,9.275,256,1097,0.563,1
0.062,-0.132,0.963,0.671,17.121,62.818,16.906,62.431,23.969,75.144,0.09,271.7,9.055,256,1097,0.527,1
0.062,-0.136,0.963,0.664,16.374,61.235,16.906,62.431,23.969,75.144,0.097,282.1,9.538,256,1097,0.51,1
0.062,-0.132,0.963,0.673,17.253,62.897,16.906,62.431,23.969,75.144,0.094,279.5,9.407,256,1097,0.51,1
0.066,-0.136,0.959,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.076,223.6,7.516,256,1097,-0.334,1
0.066,-0.136,0.959,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.076,223.6,7.516,256,1097,-0.334,1
0.066,-0.136,0.959,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.076,223.6,7.516,256,1097,-0.334,1
0.062,-0.132,0.963,0.669,16.901,62.185,16.906,62.431,23.969,75.144,0.091,271.7,8.967,256,1097,0.615,1
0.066,-0.124,0.971,0.664,16.418,61.631,16.906,62.431,23.969,75.144,0.096,282.1,9.626,256,1097,0.58,1
0.066,-0.124,0.971,0.664,16.418,61.631,16.906,62.431,23.969,75.144,0.096,282.1,9.626,256,1097,0.58,1
0.066,-0.136,0.963,0.003,-49.736,-57.446,16.906,62.431,23.969,75.144,0.069,205.4,6.989,256,1097,-0.404,1
0.062,-0.136,0.967,0.003,-49.692,-57.367,16.906,62.431,23.969,75.144,0.068,197.6,6.769,256,1097,-0.369,1
0.066,-0.136,-0.039,0.003,-49.736,-57.525,16.906,62.431,23.969,75.144,0.06,182,6.066,256,1097,-0.475,1
0.062,-0.132,0.959,0.003,-49.692,-57.288,16.906,62.431,23.969,75.144,0.06,178.1,6.198,256,1097,-0.422,1
0.066,-0.136,0.959,0.003,-49.78,-57.525,16.906,62.431,23.969,75.144,0.064,189.8,6.505,256,1097,-0.404,1
0.062,-0.136,0.959,0.663,16.198,61.235,18.312,64.963,23.969,75.144,0.094,269.1,9.011,256,1097,0.615,1
0.07,-0.132,0.959,0.672,17.209,62.976,18.312,64.963,23.969,75.144,0.085,245.7,8.527,256,1097,0.598,1
0.062,-0.132,0.963,0.663,17.121,62.897,18.312,64.963,23.969,75.144,0.087,260,8.659,256,1097,0.563,1
0.066,-0.132,0.963,0.672,17.297,62.897,18.312,64.963,23.969,75.144,0.088,257.4,8.659,256,1097,0.51,1
0.062,-0.132,0.959,0.67,16.989,62.738,18.312,64.963,23.969,75.144,0.086,249.6,8.571,256,1097,0.527,1
0.062,-0.128,0.963,0.669,16.769,62.185,18.312,64.963,23.969,75.144,0.083,248.3,8.396,256,1097,0.598,1
0.062,-0.128,0.963,0.669,16.769,62.185,18.312,64.963,23.969,75.144,0.083,248.3,8.396,256,1097,0.598,1
0.066,-0.136,0.963,0.674,17.297,62.738,18.312,64.963,23.969,75.144,0.084,253.5,8.352,256,1097,0.545,1
0.062,-0.136,0.952,0.668,16.593,61.71,18.312,64.963,23.969,75.144,0.081,236.6,8.132,256,1097,0.527,1
0.062,-0.136,0.952,0.668,16.593,61.71,18.312,64.963,23.969,75.144,0.081,236.6,8.132,256,1097,0.527,1
0.062,-0.136,0.959,0.673,17.341,63.292,18.312,64.963,23.969,75.144,0.084,240.5,8.352,256,1097,0.545,1
0.066,-0.136,0.959,0.67,16.989,62.58,18.312,64.963,23.969,75.144,0.085,248.3,8.527,256,1097,0.545,1
0.062,-0.136,0.959,0.002,-49.78,-57.525,18.312,64.963,23.969,75.144,0.062,180.7,6.286,256,1097,-0.422,1
0.07,-0.136,0.963,0.674,17.341,63.292,18.312,64.963,23.969,75.144,0.088,250.9,8.44,256,1097,0.598,1
0.07,-0.136,0.963,0.674,17.341,63.292,18.312,64.963,23.969,75.144,0.088,250.9,8.44,256,1097,0.598,1
0.066,-0.136,0.963,0.673,17.341,63.134,18.312,64.963,23.969,75.144,0.08,241.8,8.308,256,1097,0.58,1
0.066,-0.136,0.963,0.673,17.253,62.976,18.312,64.963,23.969,75.144,0.084,244.4,8.088,256,1097,0.633,1
0.062,-0.132,0.959,0.675,17.385,63.292,18.312,64.963,23.969,75.144,0.083,244.4,8.352,256,1097,0.563,1
0.066,-0.136,0.963,0.003,-49.736,-57.525,18.312,64.963,23.969,75.144,0.058,172.9,5.846,256,1097,-0.422,1
0.066,-0.132,-0.035,0.673,17.297,62.976,18.312,64.963,23.969,75.144,0.088,257.4,8.659,256,1097,0.527,1
0.066,-0.132,0.956,0.004,-49.736,-57.446,18.312,64.963,23.969,75.144,0.059,174.2,6.022,256,1097,-0.475,1
0.062,-0.14,0.959,0.003,-49.736,-57.525,18.312,64.963,23.969,75.144,0.064,185.9,6.418,256,1097,-0.404,1
0.062,-0.132,0.959,0.002,-49.736,-57.525,18.312,64.963,23.969,75.144,0.061,184.6,6.154,256,1097,-0.44,1
0.062,-0.136,0.963,0.673,17.165,62.976,18.312,64.963,23.969,75.144,0.089,256.1,8.747,0,0,0.615,1
